0.7499495	41.91549	0.6498212	0.03670032	0.3003962	0.9033539	42.02177	12	0.9033539
0.7330098	108.4314	9.694584	0.07875965	0.728645	0.8823289	110.1895	12	0.8823289
0.7458057	96.25649	7.728532	0.07528968	0.6366661	0.8841778	97.50732	12	0.8841778
0.7262511	79.25191	5.676744	0.05516863	0.5015874	0.8883239	80.41954	12	0.8883239
0.7393771	63.11592	3.881376	0.06084029	0.5825476	0.9048267	64.06247	12	0.9048267
0.7251609	59.06817	5.228256	0.07247985	0.5997271	0.91235	59.92965	12	0.91235
0.7824714	41.27713	2.834971	0.03354936	0.3041926	0.9479472	41.93242	12	0.9479472
0.7838963	57.12167	4.930591	0.04811635	0.4529301	0.9303411	57.90693	12	0.9303411
0.8073349	50.88253	5.197782	0.04839806	0.3951237	0.9642706	51.89211	12	0.9642706
0.8259763	38.76749	3.386063	0.04236155	0.3788944	0.9915711	39.53865	12	0.9915711
0.7372067	38.0038	1.287759	0.05060359	0.7229445	0.8443928	38.17198	8	0.9629797
0.8050723	50.91578	4.134263	0.04536704	0.4506586	0.9677072	51.86256	12	0.9677072
0.7862035	134.4959	1.247042	0.1542019	1.363647	1.008779	134.9813	12	1.008779
0.7896758	72.12227	6.256349	0.08380319	0.7640182	1.007283	73.6474	12	1.007283
0.9055007	44.56876	4.246869	0.0408705	0.3276099	1.060151	45.01605	12	1.060151
0.8785413	44.24739	4.058297	0.01864017	0.160404	1.053382	45.05013	12	1.053382
0.8691874	40.40002	2.495133	0.04140735	0.3751133	1.06161	40.89171	12	1.06161
0.898156	47.81762	3.603689	0.02091549	0.2029251	1.038334	48.35088	11	1.069212
0.8665014	44.22477	2.557891	0.06875094	0.8756918	0.9853656	44.87335	10	1.040037
0.8448281	101.545	4.805749	0.06350439	0.9524966	0.9338817	102.1068	7	1.090388
0.85237	99.38181	7.020742	0.06496339	1.033538	0.9363406	100.1129	7	1.085029
0.9399994	58.19104	4.334488	0.02767517	0.2697103	1.098079	58.97547	12	1.098079
0.9615466	66.42188	4.518313	0.04206706	0.4090835	1.118908	67.18555	12	1.118908
0.9767722	45.52535	3.586552	0.03398676	0.3036161	1.158442	46.17943	12	1.158442
1.019415	50.48342	0.4305939	0.05645714	0.4461714	1.215613	50.59074	12	1.215613
0.9636757	48.38254	4.261667	0.05996593	0.7156455	1.076184	48.63042	12	1.076184
0.9896162	49.97992	0.05223059	0.07487428	0.7542969	1.149592	50.1306	12	1.149592
0.9791317	69.90396	5.454402	0.04523279	0.4288698	1.176062	71.00888	12	1.176062
0.9649138	39.16648	2.138262	0.05467358	0.756464	1.065003	39.51826	8	1.185977
1.047836	124.6627	10.19602	0.0595698	0.6424731	1.183321	126.1298	10	1.247255
1.024235	105.4934	5.212574	0.1148926	1.451743	1.149788	106.3718	10	1.207833
1.096902	40.7296	1.299495	0.05367092	0.5629498	1.223123	40.98122	9	1.325596
1.139145	52.63469	5.289749	0.03555497	0.4070659	1.265304	53.29892	10	1.325028
1.172504	74.26911	4.980678	0.04314442	0.4976069	1.297908	74.82489	10	1.357387
1.215816	44.5037	3.985605	0.0351306	0.3375761	1.371389	45.14217	12	1.371389
1.223704	59.30325	4.284478	0.02731791	0.2678881	1.375963	60.08203	12	1.375963
1.229612	76.69042	2.05528	0.0399234	0.4667888	1.354274	77.0514	10	1.413452
1.269455	46.46648	2.378991	0.04667785	0.3921867	1.425976	47.00191	12	1.425976
1.303529	35.46868	1.406406	0.02217519	0.1934199	1.476992	35.6976	12	1.476992
1.28934	63.14994	3.198864	0.05782593	0.578301	1.440197	63.76292	12	1.440197
1.296299	76.41292	3.502006	0.04598953	0.4665308	1.446262	77.12264	12	1.446262
1.311988	93.58456	6.670707	0.08948325	0.8842228	1.464609	95.04175	12	1.464609
1.327728	45.86766	3.558959	0.04538838	0.43334	1.484576	46.52501	12	1.484576
1.33273	52.20709	4.218638	0.04011888	0.3954277	1.487888	53.08742	12	1.487888
1.350789	47.45662	1.470857	0.04392719	0.4311232	1.494861	47.69055	12	1.494861
1.326642	46.99725	5.445214	0.1140945	1.167361	1.5181	48.63079	12	1.5181
1.338995	34.91909	1.298842	0.04130516	0.4229478	1.520804	35.28027	12	1.520804
1.38116	42.39032	2.361055	0.03801121	0.3441097	1.538354	42.89201	12	1.538354
