0.864109	72.22614	8.265609	0.06610478	1.693301	0.9264967	72.45798	12	0.9264967
0.8723085	56.26044	7.113482	0.04772	1.298851	0.9309622	56.53175	12	0.9309622
0.8774286	39.50013	3.8391	0.04713433	1.328284	0.9338339	39.91962	12	0.9338339
0.8782728	42.00385	7.117709	0.03248049	0.9157087	0.9348344	42.35415	12	0.9348344
0.8898594	54.24303	7.586526	0.05178756	1.395063	0.9489756	54.66653	12	0.9489756
0.8969938	37.32939	0.1624557	0.03820342	1.029905	0.9555711	37.3129	12	0.9555711
0.8929571	50.59773	2.738616	0.0343329	1.144724	0.9400689	50.71303	10	0.9609569
0.8940781	41.44675	2.142548	0.03958532	1.343527	0.9401872	41.53211	10	0.9606997
0.9105881	89.88826	6.139612	0.06185938	1.583883	0.9726833	90.39033	12	0.9726833
0.9160677	65.26211	5.640477	0.06367264	1.742494	0.9741833	65.66351	12	0.9741833
0.9198446	76.62653	5.885428	0.03209149	0.8508596	0.9798861	77.05978	12	0.9798861
0.9457372	45.21334	5.807211	0.04895249	1.334605	0.988705	45.64226	11	0.9998568
0.9057411	56.83636	-0.7933044	0.06015763	2.4448	0.9433039	56.87263	8	0.9861852
0.9089759	45.86543	2.082664	0.03262147	1.353094	0.9454339	45.82098	8	0.9872913
0.9099671	47.84207	-0.1208259	0.04000679	1.696278	0.9457767	47.87191	8	0.9868411
0.9402811	43.34108	4.033999	0.03174925	0.9456087	0.99404	43.49443	11	1.004671
0.9466279	42.75632	1.937773	0.02723787	0.7684869	1.003202	42.77403	12	1.003202
0.9425932	43.35687	-0.5898759	0.05576757	1.631926	1.004199	43.38044	12	1.004199
0.9624267	83.31597	0.3727523	0.05156184	1.330135	1.024176	83.45771	12	1.024176
0.9892183	76.33492	4.798619	0.06226994	1.643789	1.049703	76.59888	12	1.049703
0.9901454	68.28545	4.986821	0.05886536	1.567788	1.050058	68.72273	12	1.050058
1.00643	43.97747	2.723855	0.023584	0.6610315	1.063182	44.17114	12	1.063182
1.009703	63.2339	3.852532	0.0398562	1.068731	1.068907	63.46875	12	1.068907
1.019016	60.93615	4.929214	0.03244702	0.862424	1.078973	61.28476	12	1.078973
1.015503	55.59987	7.792639	0.05418402	1.580718	1.082637	56.11438	12	1.082637
1.016689	43.60668	0.7664812	0.04451955	1.328854	1.082493	43.59857	12	1.082493
1.027189	53.01929	1.211697	0.03729741	1.008324	1.085974	52.9999	12	1.085974
1.032738	48.54307	2.957265	0.04724031	1.324691	1.089487	48.85744	12	1.089487
1.036701	76.6497	5.450239	0.04481534	1.180986	1.096869	76.73201	12	1.096869
1.016122	57.95423	1.930718	0.05471895	2.56907	1.047987	58.15398	7	1.101118
1.048138	82.1576	2.319227	0.04211678	1.059673	1.112038	82.20642	12	1.112038
1.05018	78.23455	-1.377406	0.03733407	0.9433162	1.113146	78.19114	12	1.113146
1.036818	55.6805	1.879122	0.05463496	1.666882	1.105177	55.91364	11	1.116028
1.056592	75.02491	-3.429859	0.04268889	1.211962	1.112251	74.97701	11	1.123414
1.062707	72.70286	6.871642	0.08291716	2.172396	1.123261	73.66922	12	1.123261
1.058767	64.81211	-1.052103	0.0504327	1.479492	1.112609	65.02305	11	1.123374
1.066673	69.14697	3.986289	0.05069517	1.339564	1.126877	69.28322	12	1.126877
1.069394	77.94855	3.891052	0.03548025	0.9283878	1.130196	78.16451	12	1.130196
1.05734	90.72586	-6.310811	0.05618905	2.139202	1.097447	90.36581	8	1.143243
1.090467	64.50143	0.558263	0.04079015	1.075719	1.15094	64.48781	12	1.15094
1.106299	55.34642	3.46897	0.03296588	0.87546	1.166493	55.47178	12	1.166493
1.179455	68.01424	3.575641	0.06170258	1.614288	1.24031	68.09134	12	1.24031
1.185607	58.61703	4.530489	0.05491759	1.503679	1.243712	58.67294	12	1.243712
1.210081	57.80361	2.822212	0.04266752	1.141193	1.26945	57.69413	12	1.26945
1.213106	44.56199	2.377706	0.0496274	1.399742	1.269619	44.77181	12	1.269619
1.232892	62.42749	3.559145	0.04537076	1.223964	1.291831	62.76257	12	1.291831
1.46194	43.75318	3.694397	0.02702051	0.7556408	1.518823	43.91349	12	1.518823
1.768906	45.77151	1.92142	0.03875172	1.082337	1.825835	45.9285	12	1.825835
2.112442	36.14407	1.698635	0.02826596	0.4631357	2.223283	36.42361	12	2.223283
2.155588	55.7719	0.5795805	0.04272304	0.5676205	2.282682	55.7879	12	2.282682
2.168735	54.9648	2.801851	0.05153359	0.6507315	2.300663	55.39682	12	2.300663
2.17849	61.17969	2.148429	0.07214062	0.89627	2.310536	61.29935	12	2.310536
2.179777	63.57509	4.071083	0.03273633	0.4083448	2.326631	64.13838	12	2.326631
2.183218	52.82919	1.189902	0.04631478	0.5882928	2.325909	53.13394	12	2.325909
2.210739	48.6597	2.773232	0.04787163	0.5725738	2.344211	48.97884	12	2.344211
2.204669	64.6896	3.793958	0.05275007	0.726857	2.318402	65.11094	10	2.36891
2.207509	45.482	2.404577	0.04728073	0.6674547	2.319065	45.84163	10	2.368466
2.238037	72.52605	-1.116296	0.06815738	0.9065013	2.354987	72.60223	10	2.407391
2.247484	49.52376	3.913965	0.07355799	1.055236	2.356323	50.13343	10	2.404749
2.300108	72.56064	4.717403	0.05297439	0.6127541	2.437163	73.08673	12	2.437163
2.328119	64.32913	0.7635349	0.03762546	0.4207745	2.469711	64.41794	12	2.469711
2.468636	38.53708	2.178587	0.05056927	0.6175724	2.599656	38.96068	12	2.599656
2.485183	40.44293	2.997612	0.02919149	0.3599992	2.614326	40.8167	12	2.614326
2.493219	69.14229	3.347774	0.0510025	0.7875491	2.593619	69.57625	9	2.66867
2.579832	50.82173	5.002312	0.03202191	0.387287	2.711068	51.49517	12	2.711068
2.616321	66.31637	5.018155	0.05855659	0.6902172	2.751129	67.03641	12	2.751129
2.636337	61.49077	5.356875	0.02787708	0.3263735	2.772372	62.1945	12	2.772372
2.651625	50.32014	3.833718	0.06005741	0.7136881	2.785509	50.85574	12	2.785509
2.669464	54.56505	3.350028	0.03808202	0.451494	2.803734	54.97411	12	2.803734
2.69644	79.55236	5.882376	0.06105878	0.6777363	2.839756	80.30547	12	2.839756
2.730659	64.92607	4.299768	0.04692194	0.5040716	2.87938	65.53155	12	2.87938
2.747088	72.81755	4.687143	0.05982155	0.6595382	2.891221	73.49763	12	2.891221
2.758312	67.65899	4.45925	0.04623176	0.5367075	2.895327	68.20206	12	2.895327
2.781655	70.05587	4.378048	0.03569794	0.4020399	2.922902	70.71706	12	2.922902
2.794876	94.5451	0.3513057	0.08297234	1.109571	2.912118	94.57243	10	2.964165
2.837576	71.80324	4.285185	0.04345131	0.4919877	2.978223	72.33789	12	2.978223
2.85067	62.88729	4.479342	0.04344748	0.5077443	2.987024	63.35099	12	2.987024
2.864537	50.38954	2.894729	0.04594804	0.55461	2.996436	50.71694	12	2.996436
2.879909	45.28559	1.197085	0.03879129	0.4749588	3.010081	45.47002	12	3.010081
2.868802	95.06125	3.298224	0.07862422	1.233386	2.964042	95.10596	12	2.964042
2.855853	40.52264	1.79279	0.05442593	1.17334	2.925303	40.72915	7	3.041094
2.951443	73.24582	4.565823	0.05253893	0.5663166	3.098162	73.62844	12	3.098162
2.96861	42.90419	3.99838	0.03822288	0.4515744	3.103224	43.39544	12	3.103224
2.988374	62.10695	4.787628	0.03983379	0.4642175	3.125221	62.66985	12	3.125221
3.004408	46.55882	3.512632	0.06151288	0.7313452	3.138537	46.92419	12	3.138537
3.025589	63.37052	4.667637	0.06611772	0.7762119	3.161137	63.76465	12	3.161137
3.048093	48.32397	3.453389	0.0283274	0.3289043	3.183757	48.78602	12	3.183757
3.062201	55.11388	3.263988	0.04217107	0.5006994	3.196208	55.57867	12	3.196208
3.103765	58.20656	3.967376	0.05968111	0.7069045	3.238063	58.67265	12	3.238063
